,basYm,crno,fncoCd,fncoNm,spacsbClsfThqrAmt,spacsbClsfThqrCcnt,spacsbDcd,spacsbDcdNm
204,201512,1601110014483,0010608,미래에셋생명보험주식회사,290126000000,11991,A2,[일반계정]_단체
205,201512,1101116429884,0010615,에이아이에이생명보험 주식회사,4907051053000,43916,A2,[일반계정]_단체
206,201512,1101110633712,0010616,푸르덴셜생명보험주식회사,0,0,A2,[일반계정]_단체
207,201512,1101110803092,0010617,오렌지라이프생명보험 주식회사,0,0,A2,[일반계정]_단체
208,201512,1101110818463,0010618,하나생명보험주식회사,194515000000,72114,A2,[일반계정]_단체
209,201512,1101110623606,0010619,DB생명보험주식회사,33075000000,655,A2,[일반계정]_단체
210,201512,1101110631154,0010620,메트라이프생명보험(주),110000000,1,A2,[일반계정]_단체
211,201512,1101110624688,0010622,동양생명보험주식회사,399847000000,19324,A2,[일반계정]_단체
212,201512,1101110705322,0010624,PCA생명보험주식회사,0,0,A2,[일반계정]_단체
213,201512,1101110709232,0010625,처브라이프생명보험주식회사,3550000000,31,A2,[일반계정]_단체
214,201512,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,271295210000,12762,A2,[일반계정]_단체
215,201512,1101112762668,0011320,푸본현대생명보험주식회사,3406033859000,298533,A2,[일반계정]_단체
216,201512,1101113003699,0011388,KB생명보험주식회사,420534900000,205153,A2,[일반계정]_단체
217,201512,1101112940751,0011434,라이나생명보험주식회사,0,0,A2,[일반계정]_단체
218,201512,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A2,[일반계정]_단체
219,201512,1101114809377,0013173,농협생명보험주식회사,0,0,A2,[일반계정]_단체
220,201512,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,0,A2,[일반계정]_단체
224,201512,1101110003204,0010593,한화생명보험주식회사,32518692419000,1541447,A3,[일반계정]_(보장성)
225,201512,1101110007032,0010594,에이비엘생명보험주식회사,8267311868000,465375,A3,[일반계정]_(보장성)
226,201512,1101110005953,0010595,삼성생명보험주식회사,61680609410000,1680806,A3,[일반계정]_(보장성)
227,201512,1101110018443,0010596,흥국생명보험주식회사,12829839900000,364009,A3,[일반계정]_(보장성)
228,201512,1101110014970,0010597,교보생명보험주식회사,34492448442000,723513,A3,[일반계정]_(보장성)
229,201512,1101110667498,0010599,신한생명보험주식회사,16380654220000,1030066,A3,[일반계정]_(보장성)
230,201512,1801110078443,0010605,DGB생명보험주식회사,7023213100000,605725,A3,[일반계정]_(보장성)
231,201512,2001110014608,0010607,케이디비생명보험주식회사,10743930740000,523691,A3,[일반계정]_(보장성)
232,201512,1601110014483,0010608,미래에셋생명보험주식회사,9304392875000,175315,A3,[일반계정]_(보장성)
233,201512,1101116429884,0010615,에이아이에이생명보험 주식회사,13232627210000,334693,A3,[일반계정]_(보장성)
234,201512,1101110633712,0010616,푸르덴셜생명보험주식회사,4649475093000,102206,A3,[일반계정]_(보장성)
235,201512,1101110803092,0010617,오렌지라이프생명보험 주식회사,8419994000000,126997,A3,[일반계정]_(보장성)
236,201512,1101110818463,0010618,하나생명보험주식회사,317175903000,100426,A3,[일반계정]_(보장성)
237,201512,1101110623606,0010619,DB생명보험주식회사,8473092100000,142429,A3,[일반계정]_(보장성)
238,201512,1101110631154,0010620,메트라이프생명보험(주),9720906000000,128209,A3,[일반계정]_(보장성)
239,201512,1101110624688,0010622,동양생명보험주식회사,12673600269000,406173,A3,[일반계정]_(보장성)
240,201512,1101110705322,0010624,PCA생명보험주식회사,586836000000,7595,A3,[일반계정]_(보장성)
241,201512,1101110709232,0010625,처브라이프생명보험주식회사,1178410000000,32530,A3,[일반계정]_(보장성)
242,201512,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,624716997000,26429,A3,[일반계정]_(보장성)
243,201512,1101112762668,0011320,푸본현대생명보험주식회사,8633241246000,1531832,A3,[일반계정]_(보장성)
244,201512,1101113003699,0011388,KB생명보험주식회사,2780162400000,243712,A3,[일반계정]_(보장성)
245,201512,1101112940751,0011434,라이나생명보험주식회사,33539770860000,1227481,A3,[일반계정]_(보장성)
246,201512,1101114390376,0012455,아이비케이연금보험 주식회사,0,0,A3,[일반계정]_(보장성)
247,201512,1101114809377,0013173,농협생명보험주식회사,16595353500000,1066002,A3,[일반계정]_(보장성)
248,201512,1101115234250,0013436,교보라이프플래닛생명보험주식회사,261400000000,2651,A3,[일반계정]_(보장성)
252,201512,1101110003204,0010593,한화생명보험주식회사,10511767423000,254438,A4,[일반계정]_(저축성)
253,201512,1101110007032,0010594,에이비엘생명보험주식회사,1833380572000,55823,A4,[일반계정]_(저축성)
254,201512,1101110005953,0010595,삼성생명보험주식회사,11229905739000,244705,A4,[일반계정]_(저축성)
255,201512,1101110018443,0010596,흥국생명보험주식회사,4128807460000,131618,A4,[일반계정]_(저축성)
256,201512,1101110014970,0010597,교보생명보험주식회사,6576128588000,169689,A4,[일반계정]_(저축성)
257,201512,1101110667498,0010599,신한생명보험주식회사,4668506729000,180907,A4,[일반계정]_(저축성)
258,201512,1801110078443,0010605,DGB생명보험주식회사,297267039000,5569,A4,[일반계정]_(저축성)
259,201512,2001110014608,0010607,케이디비생명보험주식회사,4464508730000,169485,A4,[일반계정]_(저축성)
260,201512,1601110014483,0010608,미래에셋생명보험주식회사,2905143396000,60917,A4,[일반계정]_(저축성)
261,201512,1101116429884,0010615,에이아이에이생명보험 주식회사,637826281000,19790,A4,[일반계정]_(저축성)
262,201512,1101110633712,0010616,푸르덴셜생명보험주식회사,727578120000,13838,A4,[일반계정]_(저축성)
263,201512,1101110803092,0010617,오렌지라이프생명보험 주식회사,2878851736000,60214,A4,[일반계정]_(저축성)
264,201512,1101110818463,0010618,하나생명보험주식회사,623901755000,11084,A4,[일반계정]_(저축성)
265,201512,1101110623606,0010619,DB생명보험주식회사,521071480000,23841,A4,[일반계정]_(저축성)
266,201512,1101110631154,0010620,메트라이프생명보험(주),1127972200000,60601,A4,[일반계정]_(저축성)
267,201512,1101110624688,0010622,동양생명보험주식회사,3133709605000,107295,A4,[일반계정]_(저축성)
268,201512,1101110705322,0010624,PCA생명보험주식회사,631597980000,29426,A4,[일반계정]_(저축성)
269,201512,1101110709232,0010625,처브라이프생명보험주식회사,248986478000,7290,A4,[일반계정]_(저축성)
270,201512,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,493805620000,9383,A4,[일반계정]_(저축성)
271,201512,1101112762668,0011320,푸본현대생명보험주식회사,1606790920000,32279,A4,[일반계정]_(저축성)
272,201512,1101113003699,0011388,KB생명보험주식회사,1104866990000,23774,A4,[일반계정]_(저축성)
273,201512,1101112940751,0011434,라이나생명보험주식회사,20015900000,2184,A4,[일반계정]_(저축성)
274,201512,1101114390376,0012455,아이비케이연금보험 주식회사,1659355819000,46480,A4,[일반계정]_(저축성)
275,201512,1101114809377,0013173,농협생명보험주식회사,9026183763000,323376,A4,[일반계정]_(저축성)
276,201512,1101115234250,0013436,교보라이프플래닛생명보험주식회사,115307670000,4881,A4,[일반계정]_(저축성)
280,201512,1101110003204,0010593,한화생명보험주식회사,1684163713000,11732,B,[특별계정]
281,201512,1101110007032,0010594,에이비엘생명보험주식회사,0,0,B,[특별계정]
282,201512,1101110005953,0010595,삼성생명보험주식회사,470594232000,450671,B,[특별계정]
283,201512,1101110018443,0010596,흥국생명보험주식회사,749980688000,172612,B,[특별계정]
284,201512,1101110014970,0010597,교보생명보험주식회사,1829170688000,1675642,B,[특별계정]
285,201512,1101110667498,0010599,신한생명보험주식회사,223474214000,26451,B,[특별계정]
286,201512,1801110078443,0010605,DGB생명보험주식회사,0,0,B,[특별계정]
287,201512,2001110014608,0010607,케이디비생명보험주식회사,144445028000,40364,B,[특별계정]
288,201512,1601110014483,0010608,미래에셋생명보험주식회사,2416871329000,152531,B,[특별계정]
289,201512,1101116429884,0010615,에이아이에이생명보험 주식회사,0,0,B,[특별계정]
290,201512,1101110633712,0010616,푸르덴셜생명보험주식회사,0,0,B,[특별계정]
291,201512,1101110803092,0010617,오렌지라이프생명보험 주식회사,0,0,B,[특별계정]
292,201512,1101110818463,0010618,하나생명보험주식회사,0,0,B,[특별계정]
293,201512,1101110623606,0010619,DB생명보험주식회사,367952168000,11429,B,[특별계정]
294,201512,1101110631154,0010620,메트라이프생명보험(주),11311688000,2101,B,[특별계정]
295,201512,1101110624688,0010622,동양생명보험주식회사,57081507000,32926,B,[특별계정]
296,201512,1101110705322,0010624,PCA생명보험주식회사,0,0,B,[특별계정]
297,201512,1101110709232,0010625,처브라이프생명보험주식회사,0,0,B,[특별계정]
298,201512,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,0,B,[특별계정]
299,201512,1101112762668,0011320,푸본현대생명보험주식회사,980050584000,32289,B,[특별계정]
0,201603,1101110003204,0010593,한화생명보험주식회사,12310718769000,754834,A,[일반계정]
1,201603,1101110007032,0010594,에이비엘생명보험주식회사,2677215504000,159100,A,[일반계정]
2,201603,1101110005953,0010595,삼성생명보험주식회사,15130125787000,380341,A,[일반계정]
3,201603,1101110018443,0010596,흥국생명보험주식회사,4247467615000,128592,A,[일반계정]
4,201603,1101110014970,0010597,교보생명보험주식회사,10563697441000,220799,A,[일반계정]
5,201603,1101110667498,0010599,신한생명보험주식회사,5070138746000,271530,A,[일반계정]
6,201603,1801110078443,0010605,DGB생명보험주식회사,4574747018000,428969,A,[일반계정]
7,201603,2001110014608,0010607,케이디비생명보험주식회사,5935037660000,352288,A,[일반계정]
8,201603,1601110014483,0010608,미래에셋생명보험주식회사,2601932163000,54348,A,[일반계정]
9,201603,1101116429884,0010615,에이아이에이생명보험 주식회사,3399791073000,80468,A,[일반계정]
10,201603,1101110633712,0010616,푸르덴셜생명보험주식회사,1092961362000,25597,A,[일반계정]
11,201603,1101110803092,0010617,오렌지라이프생명보험 주식회사,2880785773000,46654,A,[일반계정]
12,201603,1101110818463,0010618,하나생명보험주식회사,321785980000,57074,A,[일반계정]
13,201603,1101110623606,0010619,DB생명보험주식회사,2771376278000,50262,A,[일반계정]
14,201603,1101110631154,0010620,메트라이프생명보험(주),1759435760000,32362,A,[일반계정]
15,201603,1101110624688,0010622,동양생명보험주식회사,5413659683000,191522,A,[일반계정]
16,201603,1101110705322,0010624,PCA생명보험주식회사,241665400000,4852,A,[일반계정]
17,201603,1101110709232,0010625,처브라이프생명보험주식회사,220063867000,7849,A,[일반계정]
18,201603,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,179563177000,7041,A,[일반계정]
19,201603,1101112762668,0011320,푸본현대생명보험주식회사,2682253718000,377862,A,[일반계정]
20,201603,1101113003699,0011388,KB생명보험주식회사,1557840910000,177806,A,[일반계정]
21,201603,1101112940751,0011434,라이나생명보험주식회사,9539135870000,341747,A,[일반계정]
22,201603,1101114390376,0012455,아이비케이연금보험 주식회사,581223275000,16467,A,[일반계정]
23,201603,1101114809377,0013173,농협생명보험주식회사,8744849720000,524414,A,[일반계정]
24,201603,1101115234250,0013436,교보라이프플래닛생명보험주식회사,161865343000,4567,A,[일반계정]
28,201603,1101110003204,0010593,한화생명보험주식회사,11443695742000,229897,A1,[일반계정]_개인
29,201603,1101110007032,0010594,에이비엘생명보험주식회사,1193381004000,24925,A1,[일반계정]_개인
30,201603,1101110005953,0010595,삼성생명보험주식회사,13822380062000,234101,A1,[일반계정]_개인
31,201603,1101110018443,0010596,흥국생명보험주식회사,4205058115000,125422,A1,[일반계정]_개인
32,201603,1101110014970,0010597,교보생명보험주식회사,8567131405000,171798,A1,[일반계정]_개인
33,201603,1101110667498,0010599,신한생명보험주식회사,4740268996000,253279,A1,[일반계정]_개인
34,201603,1801110078443,0010605,DGB생명보험주식회사,506204118000,9646,A1,[일반계정]_개인
35,201603,2001110014608,0010607,케이디비생명보험주식회사,2887637360000,82774,A1,[일반계정]_개인
36,201603,1601110014483,0010608,미래에셋생명보험주식회사,2513973163000,51021,A1,[일반계정]_개인
37,201603,1101116429884,0010615,에이아이에이생명보험 주식회사,1697881473000,67327,A1,[일반계정]_개인
38,201603,1101110633712,0010616,푸르덴셜생명보험주식회사,1092961362000,25597,A1,[일반계정]_개인
39,201603,1101110803092,0010617,오렌지라이프생명보험 주식회사,2880785773000,46654,A1,[일반계정]_개인
