,날짜,법인등록번호,고유번호,기업명,직원수,직급구분,직급
23,201709,1101114809377,0013173,농협생명보험주식회사,1075,A,임직원
24,201709,1101115234250,0013436,교보라이프플래닛생명보험주식회사,93,A,임직원
28,201709,1101110003204,0010593,한화생명보험주식회사,6,A1,임직원_임원
29,201709,1101110007032,0010594,에이비엘생명보험주식회사,9,A1,임직원_임원
30,201709,1101110005953,0010595,삼성생명보험주식회사,6,A1,임직원_임원
31,201709,1101110018443,0010596,흥국생명보험주식회사,7,A1,임직원_임원
32,201709,1101110014970,0010597,교보생명보험주식회사,6,A1,임직원_임원
33,201709,1101110667498,0010599,신한생명보험주식회사,7,A1,임직원_임원
34,201709,1801110078443,0010605,DGB생명보험주식회사,6,A1,임직원_임원
35,201709,2001110014608,0010607,케이디비생명보험주식회사,7,A1,임직원_임원
36,201709,1601110014483,0010608,미래에셋생명보험주식회사,5,A1,임직원_임원
37,201709,1101116429884,0010615,에이아이에이생명보험 주식회사,1,A1,임직원_임원
38,201709,1101110633712,0010616,푸르덴셜생명보험주식회사,5,A1,임직원_임원
39,201709,1101110803092,0010617,오렌지라이프생명보험 주식회사,7,A1,임직원_임원
40,201709,1101110818463,0010618,하나생명보험주식회사,4,A1,임직원_임원
41,201709,1101110623606,0010619,DB생명보험주식회사,5,A1,임직원_임원
42,201709,1101110631154,0010620,메트라이프생명보험(주),5,A1,임직원_임원
43,201709,1101110624688,0010622,동양생명보험주식회사,9,A1,임직원_임원
44,201709,1101110705322,0010624,PCA생명보험주식회사,4,A1,임직원_임원
45,201709,1101110709232,0010625,처브라이프생명보험주식회사,6,A1,임직원_임원
46,201709,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,9,A1,임직원_임원
47,201709,1101112762668,0011320,푸본현대생명보험주식회사,11,A1,임직원_임원
48,201709,1101113003699,0011388,KB생명보험주식회사,5,A1,임직원_임원
49,201709,1101112940751,0011434,라이나생명보험주식회사,4,A1,임직원_임원
50,201709,1101114390376,0012455,아이비케이연금보험 주식회사,5,A1,임직원_임원
51,201709,1101114809377,0013173,농협생명보험주식회사,7,A1,임직원_임원
52,201709,1101115234250,0013436,교보라이프플래닛생명보험주식회사,4,A1,임직원_임원
56,201709,1101110003204,0010593,한화생명보험주식회사,56,A2,임직원_이사대우
57,201709,1101110007032,0010594,에이비엘생명보험주식회사,14,A2,임직원_이사대우
58,201709,1101110005953,0010595,삼성생명보험주식회사,63,A2,임직원_이사대우
59,201709,1101110018443,0010596,흥국생명보험주식회사,19,A2,임직원_이사대우
60,201709,1101110014970,0010597,교보생명보험주식회사,39,A2,임직원_이사대우
61,201709,1101110667498,0010599,신한생명보험주식회사,12,A2,임직원_이사대우
62,201709,1801110078443,0010605,DGB생명보험주식회사,6,A2,임직원_이사대우
63,201709,2001110014608,0010607,케이디비생명보험주식회사,3,A2,임직원_이사대우
64,201709,1601110014483,0010608,미래에셋생명보험주식회사,36,A2,임직원_이사대우
65,201709,1101116429884,0010615,에이아이에이생명보험 주식회사,34,A2,임직원_이사대우
66,201709,1101110633712,0010616,푸르덴셜생명보험주식회사,25,A2,임직원_이사대우
67,201709,1101110803092,0010617,오렌지라이프생명보험 주식회사,24,A2,임직원_이사대우
68,201709,1101110818463,0010618,하나생명보험주식회사,2,A2,임직원_이사대우
69,201709,1101110623606,0010619,DB생명보험주식회사,14,A2,임직원_이사대우
70,201709,1101110631154,0010620,메트라이프생명보험(주),25,A2,임직원_이사대우
71,201709,1101110624688,0010622,동양생명보험주식회사,13,A2,임직원_이사대우
72,201709,1101110705322,0010624,PCA생명보험주식회사,14,A2,임직원_이사대우
73,201709,1101110709232,0010625,처브라이프생명보험주식회사,5,A2,임직원_이사대우
74,201709,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,7,A2,임직원_이사대우
75,201709,1101112762668,0011320,푸본현대생명보험주식회사,7,A2,임직원_이사대우
76,201709,1101113003699,0011388,KB생명보험주식회사,9,A2,임직원_이사대우
77,201709,1101112940751,0011434,라이나생명보험주식회사,30,A2,임직원_이사대우
78,201709,1101114390376,0012455,아이비케이연금보험 주식회사,4,A2,임직원_이사대우
79,201709,1101114809377,0013173,농협생명보험주식회사,6,A2,임직원_이사대우
80,201709,1101115234250,0013436,교보라이프플래닛생명보험주식회사,2,A2,임직원_이사대우
84,201709,1101110003204,0010593,한화생명보험주식회사,3781,A3,임직원_직원
85,201709,1101110007032,0010594,에이비엘생명보험주식회사,920,A3,임직원_직원
86,201709,1101110005953,0010595,삼성생명보험주식회사,5254,A3,임직원_직원
87,201709,1101110018443,0010596,흥국생명보험주식회사,610,A3,임직원_직원
88,201709,1101110014970,0010597,교보생명보험주식회사,3725,A3,임직원_직원
89,201709,1101110667498,0010599,신한생명보험주식회사,1279,A3,임직원_직원
90,201709,1801110078443,0010605,DGB생명보험주식회사,275,A3,임직원_직원
91,201709,2001110014608,0010607,케이디비생명보험주식회사,704,A3,임직원_직원
92,201709,1601110014483,0010608,미래에셋생명보험주식회사,1002,A3,임직원_직원
93,201709,1101116429884,0010615,에이아이에이생명보험 주식회사,541,A3,임직원_직원
94,201709,1101110633712,0010616,푸르덴셜생명보험주식회사,505,A3,임직원_직원
95,201709,1101110803092,0010617,오렌지라이프생명보험 주식회사,731,A3,임직원_직원
96,201709,1101110818463,0010618,하나생명보험주식회사,153,A3,임직원_직원
97,201709,1101110623606,0010619,DB생명보험주식회사,564,A3,임직원_직원
98,201709,1101110631154,0010620,메트라이프생명보험(주),564,A3,임직원_직원
99,201709,1101110624688,0010622,동양생명보험주식회사,997,A3,임직원_직원
100,201709,1101110705322,0010624,PCA생명보험주식회사,290,A3,임직원_직원
101,201709,1101110709232,0010625,처브라이프생명보험주식회사,182,A3,임직원_직원
102,201709,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,158,A3,임직원_직원
103,201709,1101112762668,0011320,푸본현대생명보험주식회사,377,A3,임직원_직원
104,201709,1101113003699,0011388,KB생명보험주식회사,347,A3,임직원_직원
105,201709,1101112940751,0011434,라이나생명보험주식회사,822,A3,임직원_직원
106,201709,1101114390376,0012455,아이비케이연금보험 주식회사,142,A3,임직원_직원
107,201709,1101114809377,0013173,농협생명보험주식회사,1062,A3,임직원_직원
108,201709,1101115234250,0013436,교보라이프플래닛생명보험주식회사,87,A3,임직원_직원
112,201709,1101110003204,0010593,한화생명보험주식회사,20151,B,등록 설계사
113,201709,1101110007032,0010594,에이비엘생명보험주식회사,3205,B,등록 설계사
114,201709,1101110005953,0010595,삼성생명보험주식회사,37190,B,등록 설계사
115,201709,1101110018443,0010596,흥국생명보험주식회사,2046,B,등록 설계사
116,201709,1101110014970,0010597,교보생명보험주식회사,17571,B,등록 설계사
117,201709,1101110667498,0010599,신한생명보험주식회사,8773,B,등록 설계사
118,201709,1801110078443,0010605,DGB생명보험주식회사,771,B,등록 설계사
119,201709,2001110014608,0010607,케이디비생명보험주식회사,2705,B,등록 설계사
120,201709,1601110014483,0010608,미래에셋생명보험주식회사,3963,B,등록 설계사
121,201709,1101116429884,0010615,에이아이에이생명보험 주식회사,1775,B,등록 설계사
122,201709,1101110633712,0010616,푸르덴셜생명보험주식회사,1929,B,등록 설계사
123,201709,1101110803092,0010617,오렌지라이프생명보험 주식회사,5299,B,등록 설계사
124,201709,1101110818463,0010618,하나생명보험주식회사,27,B,등록 설계사
125,201709,1101110623606,0010619,DB생명보험주식회사,3967,B,등록 설계사
126,201709,1101110631154,0010620,메트라이프생명보험(주),3769,B,등록 설계사
127,201709,1101110624688,0010622,동양생명보험주식회사,3492,B,등록 설계사
128,201709,1101110705322,0010624,PCA생명보험주식회사,1132,B,등록 설계사
129,201709,1101110709232,0010625,처브라이프생명보험주식회사,870,B,등록 설계사
130,201709,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B,등록 설계사
131,201709,1101112762668,0011320,푸본현대생명보험주식회사,1469,B,등록 설계사
132,201709,1101113003699,0011388,KB생명보험주식회사,865,B,등록 설계사
133,201709,1101112940751,0011434,라이나생명보험주식회사,1023,B,등록 설계사
134,201709,1101114390376,0012455,아이비케이연금보험 주식회사,0,B,등록 설계사
135,201709,1101114809377,0013173,농협생명보험주식회사,2432,B,등록 설계사
136,201709,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B,등록 설계사
140,201709,1101110003204,0010593,한화생명보험주식회사,19656,B1,등록 설계사_전속 설계사
141,201709,1101110007032,0010594,에이비엘생명보험주식회사,3204,B1,등록 설계사_전속 설계사
142,201709,1101110005953,0010595,삼성생명보험주식회사,25513,B1,등록 설계사_전속 설계사
143,201709,1101110018443,0010596,흥국생명보험주식회사,2027,B1,등록 설계사_전속 설계사
144,201709,1101110014970,0010597,교보생명보험주식회사,17333,B1,등록 설계사_전속 설계사
145,201709,1101110667498,0010599,신한생명보험주식회사,8687,B1,등록 설계사_전속 설계사
146,201709,1801110078443,0010605,DGB생명보험주식회사,771,B1,등록 설계사_전속 설계사
147,201709,2001110014608,0010607,케이디비생명보험주식회사,2678,B1,등록 설계사_전속 설계사
148,201709,1601110014483,0010608,미래에셋생명보험주식회사,3927,B1,등록 설계사_전속 설계사
149,201709,1101116429884,0010615,에이아이에이생명보험 주식회사,1775,B1,등록 설계사_전속 설계사
150,201709,1101110633712,0010616,푸르덴셜생명보험주식회사,1929,B1,등록 설계사_전속 설계사
151,201709,1101110803092,0010617,오렌지라이프생명보험 주식회사,5299,B1,등록 설계사_전속 설계사
152,201709,1101110818463,0010618,하나생명보험주식회사,27,B1,등록 설계사_전속 설계사
153,201709,1101110623606,0010619,DB생명보험주식회사,1804,B1,등록 설계사_전속 설계사
154,201709,1101110631154,0010620,메트라이프생명보험(주),3769,B1,등록 설계사_전속 설계사
155,201709,1101110624688,0010622,동양생명보험주식회사,3351,B1,등록 설계사_전속 설계사
156,201709,1101110705322,0010624,PCA생명보험주식회사,1124,B1,등록 설계사_전속 설계사
157,201709,1101110709232,0010625,처브라이프생명보험주식회사,808,B1,등록 설계사_전속 설계사
158,201709,1101112620121,0011226,비엔피파리바카디프생명보험주식회사,0,B1,등록 설계사_전속 설계사
159,201709,1101112762668,0011320,푸본현대생명보험주식회사,1469,B1,등록 설계사_전속 설계사
160,201709,1101113003699,0011388,KB생명보험주식회사,588,B1,등록 설계사_전속 설계사
161,201709,1101112940751,0011434,라이나생명보험주식회사,1023,B1,등록 설계사_전속 설계사
162,201709,1101114390376,0012455,아이비케이연금보험 주식회사,0,B1,등록 설계사_전속 설계사
163,201709,1101114809377,0013173,농협생명보험주식회사,2432,B1,등록 설계사_전속 설계사
164,201709,1101115234250,0013436,교보라이프플래닛생명보험주식회사,0,B1,등록 설계사_전속 설계사
168,201709,1101110003204,0010593,한화생명보험주식회사,495,B2,등록 설계사_교차모집 설계사
169,201709,1101110007032,0010594,에이비엘생명보험주식회사,1,B2,등록 설계사_교차모집 설계사
170,201709,1101110005953,0010595,삼성생명보험주식회사,11677,B2,등록 설계사_교차모집 설계사
171,201709,1101110018443,0010596,흥국생명보험주식회사,19,B2,등록 설계사_교차모집 설계사
172,201709,1101110014970,0010597,교보생명보험주식회사,238,B2,등록 설계사_교차모집 설계사
173,201709,1101110667498,0010599,신한생명보험주식회사,86,B2,등록 설계사_교차모집 설계사
174,201709,1801110078443,0010605,DGB생명보험주식회사,0,B2,등록 설계사_교차모집 설계사
175,201709,2001110014608,0010607,케이디비생명보험주식회사,27,B2,등록 설계사_교차모집 설계사
176,201709,1601110014483,0010608,미래에셋생명보험주식회사,36,B2,등록 설계사_교차모집 설계사
177,201709,1101116429884,0010615,에이아이에이생명보험 주식회사,0,B2,등록 설계사_교차모집 설계사
